country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct,log_gdp
MUS,2017,13713506130.6081,11.8394200409846,10841.6847754844,39.6618804931641,34.82,633.393590385578,72.1965591114589,23.341647033100056
MUS,2018,14735695930.9727,11.3249354560671,11643.4605962124,40.4078102111816,31.31,633.739108662994,72.2057581526241,23.413538681811936
MUS,2019,14436346979.6355,10.5200465526803,11403.2527870674,42.9878692626953,30.61,633.943415122684,72.2329293227705,23.393014959156822
MUS,2020,11408106446.3144,10.8163983656884,9011.04288445023,42.537841796875,34.35,633.957936905358,72.2441851494245,23.157590031422856
MUS,2021,11484348857.8529,11.6982416714877,9068.97300226707,43.9577217102051,35.2,634.118177265899,72.2163589524575,23.164250976473973
MWI,2011,11648142958.3651,11.63809662710638,763.061000394572,0.851849973201752,25.96,161.911561306746,50.3256873679682,23.178412601536717
MWI,2012,8773203178.16512,11.63809662710638,558.46208832772,0.851849973201752,25.4,166.626824352991,50.5189668696999,22.894967819309848
MWI,2013,8031571927.62055,11.63809662710638,496.947368267313,0.851849973201752,26.73,171.423589308443,50.7835676010532,22.806646102611534
MWI,2014,8801326169.14547,11.63809662710638,529.5133440206,0.851849973201752,27.61,176.299724225711,51.1134469024467,22.898168248115567
MWI,2015,9219474379.31534,11.63809662710638,539.605363240686,0.851849973201752,29.71,181.221754348748,51.5010809988559,22.944583864138806
MWI,2016,7909868618.46366,11.63809662710638,450.506105510719,0.851849973201752,27.26,186.229730589733,51.9561943596496,22.79137700903856
MWI,2017,8943543793.5839,11.2970614757279,495.769683367165,0.851849973201752,23.45,191.341907085278,52.4613637188836,22.91419774507971
MWI,2018,9879231591.52434,11.4196722780594,533.203173686705,0.851849973201752,23.09,196.521860415783,52.9962331231173,23.01370057154441
MWI,2019,11051865579.8121,11.5294189563407,580.889816066776,0.851849973201752,23.0,201.800509121765,53.5661428783472,23.12586508141209
MWI,2020,11769313597.8545,12.0584896143033,602.507478176106,0.851849973201752,21.44,207.190156979211,54.174280465166,23.188761438578744
MWI,2021,12378129750.9872,11.8858408111006,617.447520802454,0.851849973201752,22.9,212.635320322444,54.8094108431188,23.239197022595715
MYS,2011,297951668674.835,23.3202044896916,10217.1068585031,35.6598587036133,44.05,88.7598204230711,67.5007412890436,26.420197124643384
MYS,2012,314443047642.111,23.1381762920437,10600.5744240026,36.9332084655762,45.9,90.2840693958302,67.7884774383133,26.474068808110047
MYS,2013,323276235524.415,22.8407424205833,10713.6407638899,38.2327194213867,46.92,91.8407091766854,68.0468847881943,26.50177301302007
MYS,2014,338066095097.254,22.8739302431305,11013.3107334403,38.6768264770508,45.6,93.4291188555775,68.2812916863332,26.546507260937496
MYS,2015,301355266964.947,22.2932974814824,9648.6797937523,44.8695030212402,45.98,95.0625414700959,68.4748204191443,26.431555694622006
MYS,2016,301256033870.334,21.7969514793711,9476.53409809923,46.401668548584,43.36,96.7575254907929,68.6181245800623,26.431226350995782
MYS,2017,319109094160.343,21.8461598838126,9862.54806612235,43.6680450439453,42.72,98.4801217470705,68.7308114044831,26.48879886923016
MYS,2018,358788845712.53,21.5281592651946,10901.8019954421,45.2784156799316,43.16,100.170345457312,68.8574738627401,26.6059998788901
MYS,2019,365177721021.516,21.4089982975331,10920.191763972,43.1977157592773,42.68,101.782364936844,69.0435656266947,26.623649978936463
MYS,2020,337456163961.211,22.2320775941863,9957.52626697613,42.4097671508789,42.42,103.148860143053,69.314063209174,26.54470145426389
MYS,2021,373784823672.946,23.363165635524,10903.1116425938,40.9142608642578,41.9,104.344541165728,69.6481154899357,26.646946131017785
NAM,2011,12523359440.5499,13.457262374441,5834.7917675794,23.601630074637285,30.74,2.60700968067145,59.8546119529894,23.25086149254792
NAM,2012,13042053591.6857,12.1900058944767,5942.64680978673,23.601630074637285,34.1,2.66571196054853,59.8704169313249,23.291444865070588
NAM,2013,12043307277.1235,10.3182587782274,5346.62131149967,23.601630074637285,28.36,2.73598367525416,59.8920536335617,23.211774929897466
NAM,2014,12435430969.6301,9.90856529052312,5378.32326241205,18.7538394927979,28.47,2.80841380315563,59.9350774185889,23.243815571392133
NAM,2015,11335161083.5061,11.4171848223968,4774.10650865775,20.0199108123779,28.15,2.88391696728978,59.9581897734469,23.151175331965586
NAM,2016,10722018732.0936,11.6787885338894,4395.68776162376,22.0023994445801,28.24,2.96276281747622,59.9115575392555,23.095565289421074
NAM,2017,12895153370.9132,12.2200432439665,5143.96072323076,23.3570709228516,27.94,3.04492098774429,59.7812875346101,23.280117370037075
NAM,2018,13682019076.4022,12.2988345926351,5308.60813408705,24.9616394042969,28.03,3.13052144444849,59.6109379234645,23.33934833155425
NAM,2019,12541928303.48,12.4623985360334,4731.9210318831,27.7483100891113,25.85,3.21939292351419,59.4533208803112,23.252343132536787
NAM,2020,10583748541.5258,11.0196431958005,3878.58982993966,28.3682403564453,22.51,3.31446027523716,59.2853021416492,23.082585505117592
NAM,2021,12402486183.6396,10.7769295016123,4412.8355693052,23.601630074637285,24.3,3.41380072635402,59.0999440500472,23.24116278814084
NER,2011,8772950777.79176,6.68117680609331,510.75956176268,1.33376002311707,21.41,13.5598665824584,48.1350185019658,22.894939049429677
NER,2012,9426912647.59111,7.51657609334777,528.510104469655,1.52788996696472,18.6,14.0812891766006,48.127986404713,22.966834483123698
NER,2013,10224897437.8648,8.014047553372,552.103334363117,2.23660826683044,24.03,14.6205873529644,48.1725183321064,23.0480915082983
NER,2014,10862943543.5419,8.48320463944569,565.30989731175,2.66542100906372,24.27,15.1700552617036,48.241566402089,23.108623159251305
NER,2015,9683867926.44282,7.62575595401117,485.662574175279,3.43003010749817,21.22,15.741294702771,48.3639658330415,22.993727237602375
NER,2016,10398861981.7583,7.47340656858405,502.706475406446,3.65476989746094,20.44,16.3304278834768,48.52866249228,23.06496221227547
NER,2017,11185104251.6943,7.56778659061747,521.804130023434,3.89881992340088,21.18,16.9222752032841,48.711024050747,23.137848752515097
NER,2018,12837307496.8821,7.38236840772547,578.568035680892,4.61981010437012,20.57,17.5164356201153,48.9209628832505,23.27562141671433
NER,2019,12889555561.2299,7.34627879325586,561.691304349698,4.43339014053345,18.13,18.1161735217494,49.1669828740346,23.279683173957068
NER,2020,13744653103.058,7.38998839041674,579.512495758236,4.59342241287231,17.82,18.7239385805637,49.4543791262978,23.343915720199156
NER,2021,14915002436.069,7.63945330549349,608.722439593808,3.2393921852111816,17.8,19.3432857030078,49.7819108861512,23.425633418243248
NGA,2011,414466676831.16,7.17108429622259,2418.41316975875,10.1537199020386,28.15,188.170007795602,52.534972840043,26.75025841463781
NGA,2012,463971018239.281,7.72454667174331,2633.19734671361,11.181015332539866,24.6,193.463360672837,52.5270788696892,26.86308792653071
NGA,2013,520117180313.906,8.92892932163337,2872.79083379398,11.181015332539866,26.57,198.787227291193,52.549360231945,26.97731996989263
NGA,2014,574183763411.508,9.63581160269249,3088.72131316169,11.181015332539866,27.79,204.109616039176,52.6058463638302,27.076215327346617
NGA,2015,493026682800.63,9.42843732193195,2585.73360671797,11.181015332539866,23.72,209.352391932101,52.709081986385,26.923829132852337
NGA,2016,404649125252.16,8.67969778226601,2070.4127339595,11.181015332539866,23.15,214.591719094832,52.8926220185148,26.726286171146405
NGA,2017,375745731053.427,8.74199349233524,1876.34027111773,11.5785512924194,21.92,219.873929751749,53.1559836470855,26.652178504379698
NGA,2018,421739251509.08,9.64894748123428,2057.87944554011,11.8107748031616,22.37,225.017024056568,53.4598457316183,26.76765307259208
NGA,2019,474517490844.461,11.5223586979699,2265.15520863056,11.181015332539866,23.93,230.009377779242,53.7983137946911,26.885564315949182
NGA,2020,432198898467.795,12.6672651648545,2019.65706326224,11.181015332539866,20.13,234.961824609945,54.1929528639579,26.792151732352817
NGA,2021,440833635873.827,14.6107029721795,2017.27486481527,11.181015332539866,20.1,239.939047179859,54.6149618714835,26.811933398302756
NIC,2011,9774320144.00049,14.0517925742077,1679.71034177231,15.8641271591187,25.78,48.355085590826,61.8022766942582,23.00302438991321
NIC,2012,10531980451.1847,14.2068526127754,1784.69212752824,16.4946403503418,26.7,49.0384493933854,62.1920067768274,23.07768222244361
NIC,2013,10982954744.4415,14.4945843722033,1835.43436443315,16.3554344177246,27.1,49.7244889479807,62.5413060115449,23.119610339234388
NIC,2014,11880433902.9361,14.7329954637277,1958.36966453366,17.1516933441162,25.47,50.4112680737909,62.846399768301,23.1981586740301
NIC,2015,12756685550.3389,14.198161095405,2074.45446460028,17.3416366577148,23.47,51.100357320924,63.1222358152,23.269321328013138
NIC,2016,13286101094.3863,14.1447584685256,2131.68828465802,17.7747993469238,23.06,51.7921389396709,63.3800979693199,23.30998429525176
NIC,2019,12699028889.666,14.039475623731,1958.62132892996,17.767614364624,22.55,53.8778211733422,64.0979157287315,23.2647913621067
NLD,2011,913140741332.687,10.1013242115629,54701.7728030611,75.518798828125,56.31,495.049644128114,66.8305287911613,27.540155858270822
NLD,2012,845689017065.625,10.0607384630343,50473.9442002689,75.8141632080078,60.5,496.884994068802,66.3807718191341,27.46341753685308
NLD,2013,883951539006.669,9.64816464758619,52602.2860520766,81.61487579345702,61.14,498.795844464233,66.0375664309138,27.507668077953173
NLD,2014,901556501756.467,9.66230344504418,53457.2234864322,81.61487579345702,60.59,500.593885425942,65.7829993073729,27.527388552896394
NLD,2015,775743675302.734,10.1488182500805,45793.8135434697,80.1601486206055,61.58,503.116216216216,65.6050618465085,27.377087987231977
NLD,2016,797163949289.885,10.2669490054501,46808.5291492503,79.8454895019531,58.29,505.800831600832,65.4890558058781,27.404326202599055
NLD,2017,848233537845.884,10.5500219081827,49513.6817346384,83.2009887695312,63.36,508.8,65.3662757423029,27.4664218332263
NLD,2018,929733599796.862,10.6594535821754,53955.0770024266,83.652473449707,63.32,511.779744579745,65.248775211947,27.55816393022722
NLD,2019,928903005576.469,10.420756670246,53554.9007491475,81.61487579345702,61.44,515.143272943273,65.1412740704822,27.557270162964397
NLD,2020,932560861701.17,10.4840023369093,53467.9277413737,85.3370819091797,58.76,518.013068013068,65.0100463629003,27.56120025357443
NLD,2021,1054472123449.6,10.7549772867478,60141.9880911492,89.3898620605469,58.6,520.731927531928,64.8512129916232,27.684061400716473
NOR,2011,501360549669.404,6.83124021994862,101221.813476644,71.0614166259766,52.6,13.5610386481366,66.127471447423,26.940591339218948
NOR,2012,512777309840.997,6.7069560944017,102175.919298374,71.7047576904297,56.4,13.7403297521657,66.0309866129184,26.96310749399396
NOR,2013,526014468085.106,6.70936969616563,103553.840134417,75.8635787963867,55.64,13.9120886837683,65.9319176134364,26.988594555171062
NOR,2014,501736471832.848,6.88711028232234,97666.6951838749,78.2397384643555,55.59,14.0704449094514,65.8376180924379,26.94134086229196
NOR,2015,388159512245.53,6.96157381213814,74809.9658049898,79.206428527832,53.8,14.2079384825517,65.744297773447,26.684682206120335
NOR,2016,370956547619.048,6.66969401819941,70867.3609970749,82.0374526977539,52.01,14.3354243797401,65.6098291381007,26.639350770373866
NOR,2017,401745275035.261,6.47768064968194,76131.8384032764,83.7353363037109,53.14,14.452576255125,65.4370047012372,26.719084080537215
NOR,2018,439788625883.8,6.10398590161945,82792.8427113304,85.3883514404297,52.63,14.5488896436123,65.2758388121435,26.80956005271309
NOR,2019,408742840909.091,6.27606210506328,76430.5889473338,85.7633819580078,51.87,14.6479975020132,65.167513583566,26.736352044408996
NOR,2020,367633418886.627,6.58792601633649,68340.0181033702,87.1685333251953,49.29,14.7672152298338,65.0607837656888,26.630352134304022
NOR,2021,503367986030.268,5.61528387016352,93072.8925119571,93.9243011474609,50.4,14.8470090866665,64.9374857909645,26.944587322135217
NPL,2012,21703100877.1309,5.78522283353524,788.202937148377,13.788371509975844,26.0,192.081723055459,60.2828354472857,23.800720984847576
NPL,2013,22162204924.5726,5.75041430553108,803.269595420477,16.1476802825928,24.97,192.465964422742,60.6470656972912,23.821654194082022
NPL,2014,22731612922.1906,5.61219115976027,821.455224911731,15.4161396026611,23.79,193.040599930241,61.0228245904277,23.847022432354496
NPL,2015,24360801286.7638,5.3560555553661,875.543635474862,13.2059631347656,21.08,194.095772584583,61.4713594693201,23.91624117279244
NPL,2016,24524109483.5293,4.88818962559367,877.256454696737,11.9705371856689,23.13,195.015430763865,61.8722917188777,23.922922531179136
NPL,2017,28971588940.364,4.85567399386538,1034.28374906846,12.1109495162964,24.2,195.404659923265,62.1528886706909,24.08958149500971
NPL,2018,33111525237.149,4.90647453944016,1179.19843190389,13.006326675415,24.17,195.882029996512,62.4301946506601,24.2231472531996
NPL,2019,34186180699.0255,4.98144138801895,1203.14294706401,13.9224119186401,24.85,198.214607603767,63.0119007793447,24.255087326227518
NPL,2020,33433659301.2466,4.47485439163579,1154.21517578318,13.9312324523926,24.35,202.068880362749,63.8354856215394,24.232828992986697
NPL,2021,36924841394.2605,4.76603766559486,1252.75076731986,14.3841028213501,22.5,205.61569584932,64.5282088114644,24.332150370006236
NZL,2011,168295307149.46,10.9444679153171,38388.5280906616,80.04411315917969,53.79,16.6495765447571,65.9465094637427,25.848986053912817
NZL,2012,176210710655.208,10.6076489466376,39974.2997334925,80.04411315917969,56.6,16.7411036420949,65.6846552552074,25.894946335520494
NZL,2013,190909855416.34,10.2355270901257,42977.388040868,80.388542175293,54.46,16.8702290076336,65.4865980024927,25.975067192413317
NZL,2014,201337554959.49,11.0696789026737,44578.2253868016,80.7100067138672,54.52,17.1527856898713,65.4645838819204,26.02824871433512
NZL,2015,178104220784.881,11.279693966648,38639.3501941427,82.1818466186523,55.92,17.5056017621815,65.5662654049205,25.9056347259218
NZL,2016,188898209220.167,10.0903975206094,40070.8956577431,81.8633575439453,54.23,17.9032319319433,65.6566173959705,25.964474131367474
NZL,2017,206566916732.292,10.1945487816623,42913.186956185,81.2698593139648,52.87,18.2811135163875,65.6780741744094,26.053890248826356
NZL,2018,211846555690.736,9.94699075359356,43228.6976473771,81.2513122558594,51.29,18.6115225399719,65.6292575548676,26.079128055641526
NZL,2019,212846907683.439,9.67484330263871,42747.2099299966,77.5843734741211,49.55,18.9100300026585,65.5322656370177,26.08383900096582
NZL,2020,212697530897.56,9.39291202224445,41785.6922905898,75.7348327636719,47.01,19.3315863430937,65.3602688024111,26.08313695070516
NZL,2021,253644079784.977,8.81116112012761,49624.1816729553,79.4128875732422,47.5,19.4117200258251,65.0927086211955,26.259197860592018
OMN,2011,77497529258.7776,10.4645309385257,25188.0074151885,31.5563507080078,35.51,9.94107592891761,71.8894175469479,25.073511892265614
OMN,2012,87408842652.7958,9.93224968534933,24642.2978768596,42.58231544494627,39.5,11.4607625201939,74.6218289814047,25.193862289007217
OMN,2013,89936020806.2419,9.40793050398492,23458.0233840053,35.1496200561523,33.25,12.3874410339257,75.4747695109409,25.22236437455108
OMN,2014,92699089726.9181,8.63119620231856,23160.6502252547,41.1818618774414,33.87,12.9319515347334,75.2940269670568,25.252624489911412
OMN,2015,78710793237.9714,8.91611568746014,18808.3077921839,45.1898918151855,35.0,13.5214701130856,75.1763425366706,25.08904612703209
OMN,2016,75128738621.5865,7.91428670336137,17110.1897460545,46.8235092163086,32.21,14.1870016155089,75.3182592773313,25.042468993909107
OMN,2017,80856697009.1027,8.4951784209409,17820.0661809335,43.5767784118652,31.83,14.6604071082391,75.1697476735833,25.115944252057382
OMN,2018,91505851755.5267,9.09106412005457,19901.7615642016,44.9540214538574,32.8,14.8558222940226,74.534173648602,25.239668760795254
OMN,2019,88060858257.4772,8.02938031979303,19180.1864152801,45.1723213195801,30.98,14.8343812600969,73.4038901464767,25.20129398350721
OMN,2020,75909492847.8544,8.35606019076856,16784.8630630058,48.3754386901855,26.5,14.612268174475,71.8368051805015,25.052807583986553
OMN,2021,87323797139.1417,9.40969740290684,19403.4600160211,43.8433609008789,29.4,14.5409499192246,70.6732743403733,25.19288885301414
PAK,2011,230586581059.665,13.3811359313224,1131.73513834324,7.46075391769409,26.75,264.303218399751,57.1395797438826,26.163892251673026
PAK,2012,250106966104.704,13.7390762104055,1204.36475491585,8.49672698974609,23.1,269.389691002491,57.2279328209218,26.245154527719595
PAK,2013,258657231672.412,13.3207628541452,1225.4340119198,8.89682579040527,23.33,273.809124636779,57.2671270798072,26.27876959230302
