country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct
THA,2015,401296238228.084,27.3740711959416,5688.85335397884,,38.1,138.07433106931,71.5683231839936
THA,2016,413366349747.508,27.1442393688371,5833.57715617098,49.508472442627,36.51,138.698821664155,71.4840033899878
THA,2017,456356813536.764,27.0148154805347,6413.09182530343,47.7228775024414,37.57,139.286709467791,71.3970271044959
THA,2018,506754208404.485,26.7128343918527,7099.77650081458,46.5399513244629,38,139.709289670966,71.2751569841428
THA,2019,543976691793.886,25.6215964143658,7605.69657797759,45.4407386779785,38.63,139.995441288731,71.119813854904
THA,2020,500461898480.246,25.5553325712421,6985.64393892574,43.1145401000977,36.68,140.228785061364,70.9348809059768
THA,2021,506256494297.34,27.1675994932487,7058.0694998852,44.0830879211426,37.2,140.396821233534,70.7171395974968
TJK,2011,6522756255.012,9.66276591145652,833.601978202852,22.2888793945312,24.5,55.9072949414118,60.1881418985862
TJK,2012,7633036903.07634,9.47098008743719,952.452819695469,22.7133293151855,26.4,57.2598170905973,60.3349927452719
TJK,2013,8448411318.25417,9.22604111283919,1028.19704279396,22.7680702209473,30,58.7076593312375,60.5271432098208
TJK,2014,9112605459.32845,7.61766542724491,1081.54402932039,24.4802207946777,23.73,60.7089475883735,60.6802913328409
TJK,2015,8271431485.07484,10.7329072655156,956.916310930656,26.4624404907227,27.46,62.2799913538439,60.7331753017178
TJK,2016,6992416096.89018,11.3777438707216,788.710481734485,29.1225490570068,29.62,63.8780243533396,60.7416550497082
TJK,2017,7536402852.85802,12.8052915915902,829.45714764957,31.114070892334,28.16,65.4654225808776,60.7364494572167
TJK,2018,7764999999.45362,13.2289696478429,834.288404578801,,26.51,67.060544707832,60.6510909193858
TJK,2019,8300813599.3084,13.4323434011968,871.022372934846,,26.43,68.6646444268319,60.4935946256262
TJK,2020,8133963550.65742,15.6258523576585,834.311715460625,37.2250022888184,22.23,70.2450464730888,60.2954588429613
TJK,2021,8937805347.13963,14.9988671924081,896.748053372182,39.504955291748,23.9,71.8128683622739,60.1041285770808
TTO,2011,25433007437.1605,,19151.0870229722,,32.17,258.873099415205,73.3726862621265
TTO,2012,27334568806.1922,17.3242179619507,20472.3574298508,,32.5,260.271734892788,73.2010195119137
TTO,2013,28709859468.8597,13.8850133381541,21416.3660842916,,33.17,261.317153996101,72.9691934254201
TTO,2014,29697674913.5408,14.34536174056,22074.4263087858,,31.56,262.250097465887,72.6961227725935
TTO,2015,27026750552.9647,14.0532508755386,20024.754663902,,32.18,263.09298245614,72.3901010958317
TTO,2016,23722678429.8078,17.1435598606361,17521.8007525013,,,263.917153996101,72.0634838896443
TTO,2017,24040211327.4898,16.2225206818422,17720.4972365332,,29.75,264.450877192982,71.738036153344
TTO,2018,24569257295.0918,17.0659149326916,18076.3565550233,,26.95,264.949902534113,71.6096737307283
TTO,2019,23775659262.5735,15.5212354571373,17431.0269266696,,28.08,265.884015594542,71.3159659881446
TTO,2020,20807716174.0546,14.299531342366,15224.5083495616,,24.14,266.418128654971,70.8098487296116
TTO,2021,24496397204.7176,18.817175771577,17912.5106245714,,24.8,266.580506822612,70.5391312530773
TUN,2011,48123325825.0739,15.9695160833215,4420.64772206537,34.4940605163574,33.89,70.069741246138,69.2853931993883
TUN,2012,47311401812.6733,15.4349464715618,4297.26782454273,34.2753295898438,36.5,70.865390061792,69.169500582966
TUN,2013,48685446413.953,15.008243022509,4369.79345826358,33.0226402282715,35.82,71.713188722966,68.9347454469317
TUN,2014,50271812920.612,14.5464536962829,4458.97895464547,33.0825691223145,32.94,72.5687950566426,68.64122151217
TUN,2015,45779494041.9295,14.0103780308278,4014.94773686432,33.0580787658691,33.48,73.3925334706488,68.3260271819702
TUN,2016,44360072680.4476,13.8089506532377,3847.80354448809,31.186559677124,30.55,74.2061920700309,67.9779030952694
TUN,2017,42163530590.9462,14.2010459605045,3619.03247319953,31.0175304412842,32.3,74.9903321318229,67.6324579587732
TUN,2018,42686504459.801,14.5169070367437,3628.10366464236,31.1403503417969,32.86,75.7306513903193,67.2921528421048
TUN,2019,41905642418.825,14.3189397678933,3528.87213306798,31.8208293914795,32.83,76.4358972708548,66.9427854850001
TUN,2020,42491780918.361,13.6939016134445,3548.65363663803,33.1319389343262,31.21,77.0729724510814,66.6348757150563
TUN,2021,46812290143.344,14.4492926673771,3885.28166485296,33.8982810974121,30.7,77.5529222451081,66.4809898392949
TUR,2011,838785289694.35,16.4486710311014,11300.7852215681,61.516300201416,34.11,96.4406649948677,67.2385009847645
TUR,2012,880555885492.269,15.8337489004359,11713.2849831139,70.1044998168945,34.1,97.6778802801346,67.5506129393903
TUR,2013,957799120008.32,16.2798557387916,12578.1878632,79.6469573974609,36.03,98.9405610488157,67.8629529763027
TUR,2014,938934609296.966,16.7716970232894,12165.220135038,86.9976806640625,38.2,100.284401595572,68.1990081161611
TUR,2015,864313810469.009,16.6961854458277,11049.9951100942,95.5645065307617,37.81,101.631276067721,68.5188387624971
TUR,2016,869682881593.041,16.5954578952398,10970.0458948862,103.71558380127,39.03,103.007889505347,68.6855786915971
TUR,2017,858988492853.742,17.5918310459266,10695.550196231,110.534072875977,38.9,104.352348531112,68.7322045337867
TUR,2018,778972108040.602,19.0837580442819,9568.83506330228,115.462463378906,37.42,105.774468250978,68.7066114748183
TUR,2019,761005915750.925,18.3774684565259,9215.44049888114,117.005470275879,36.95,107.297584553617,68.5155348426091
TUR,2020,720338490327.248,19.1391928132206,8638.73903848102,118.883682250977,34.9,108.343853540013,68.2662379795384
TUR,2021,819865223976.115,22.2380503750009,9743.21277804855,125.763786315918,38.3,109.334768655068,68.1089016969559
TZA,2011,34657140096.4836,9.54869845954528,775.392761230469,,26.88,51.9636114247008,51.9194028890295
TZA,2012,39650394362.9287,9.43823326401605,861.969909667969,4.03181934356689,23.9,53.4818920749605,52.0201281031078
TZA,2013,45648857242.315,9.11089516632175,963.05712890625,3.75791764259338,26.35,55.1186814179273,52.1500522021607
TZA,2014,49986726460.6805,9.12010900018828,1022.74841308594,,25.6,56.8429803567397,52.2929296769969
TZA,2015,47413919817.124,7.85556496098664,939.127319335938,4.15589189529419,27,58.7276608715286,52.525953864521
TZA,2016,49774409374.4538,7.81371783783383,953.0107421875,3.94585990905762,26.35,60.7631666290359,52.8248609036268
TZA,2017,53274884532.7886,7.6655871547421,986.674011230469,,27.97,62.8278279521337,53.0736238495431
TZA,2018,57003712892.0858,8.07382315106412,1023.10626220703,,28.07,64.842114472793,53.2535161109898
TZA,2019,61026731925.9213,8.50181055578149,1063.32250976563,3.02422857284546,26.63,66.8038959132987,53.4064794475076
TZA,2020,66068737786.0639,8.03212809036323,1117.41528320313,7.50897979736328,25.57,68.8335944908557,53.6083841322846
TZA,2021,70655628147.8986,8.02487463288165,1159.85656738281,3.70787215232849,25.6,70.9306976744186,53.839348530772
UGA,2011,27871725241.4723,19.0863072206078,835.620060555838,4.35145998001099,26.37,166.340230400958,48.782405011779
UGA,2012,27305915910.7877,18.6700067419467,795.222867553127,3.72024011611938,25.6,171.241960901656,49.0159596213317
UGA,2013,28915786516.6123,16.5485616173407,818.285427416713,4.02473878860474,31.21,176.227019748654,49.2705614691801
UGA,2014,32612397257.4458,15.6338628298848,896.054795546394,4.57403993606567,31.14,181.505779972073,49.5886315846103
UGA,2015,32387183730.1002,17.6085476770624,862.934610355811,4.91559410095215,27.65,187.170586475165,49.9920100332933
UGA,2016,29203988696.2626,16.2297475967432,752.696571725656,4.75620269775391,27.14,193.49267903451,50.51846880571
UGA,2017,30744473841.424,15.5229960881974,765.218332297361,,26.97,200.365988430082,51.1141789506077
UGA,2018,32927025619.6795,15.7793556188555,792.16570022814,,25.32,207.290200478755,51.6624784910471
UGA,2019,35348155095.4215,15.4663074825279,822.057058189153,,25.6,214.440639337722,52.2003191305973
UGA,2020,37600368241.6657,15.7952567223933,845.766463890124,,20.54,221.709315778975,52.7143590674189
UGA,2021,40529788748.6737,16.4337491871358,882.791717542504,,20,228.959355675244,53.1816671977675
UKR,2011,169333835201.554,11.7655342734613,3656.69799804688,84.7981109619141,35.01,79.9348425740523,71.1659513650314
UKR,2012,182591753827.949,12.2296271115814,3951.34228515625,83.8798980712891,36.1,79.7660291376096,71.0053023956517
UKR,2013,190498811460.028,11.1405917419353,4129.89697265625,81.5320129394531,35.78,79.6222640336947,70.7630587483478
UKR,2014,133503871861.723,12.2281281606135,3054.908203125,83.7842178344727,36.26,79.3598715669181,70.3752093063791
UKR,2015,91030967789.0717,11.9027791187924,2094.47387695313,76.8646621704102,36.45,79.0362271055948,69.7670395494619
UKR,2016,93355869403.9223,12.2191260296634,2158.46118164063,77.0398406982422,35.72,78.7461064406429,69.2108781249868
UKR,2017,112090505081.739,11.980302070255,2604.28759765625,80.1990203857422,37.62,78.432661833247,68.6550169648912
UKR,2018,130891088293.55,11.5340215521043,3059.0517578125,81.4946670532227,38.52,78.0271090783569,68.2325299304405
UKR,2019,153883047509.577,10.7886004166753,3619.86157226563,84.4813613891602,37.4,77.5931273731446,67.9121159385835
UKR,2020,156617722013.342,10.1013826063601,3709.76928710938,82.1345977783203,36.32,77.1142802899551,67.6202746084606
UKR,2021,199765859570.935,10.2832971524252,4775.94580078125,75.9079437255859,35.6,76.4560579910252,67.4674594976279
URY,2011,50342406067.0777,12.7334043123017,15132.2675725587,52.5558204650879,34.18,19.0082561992915,63.713595351964
URY,2012,54232266358.7811,12.1731568219705,16259.5940814256,54.7069091796875,35.1,19.0572563135642,63.8868459894328
URY,2013,61337621933.7857,11.2662277882598,18335.2594772322,59.9512596130371,38.08,19.1140269683465,64.0250892510979
URY,2014,61496186973.902,12.143302174234,18322.4276767157,59.8266983032227,34.76,19.1768597874529,64.1471819927364
URY,2015,57680327998.6689,13.2426613311807,17125.9016800298,57.7897186279297,35.76,19.2436121586104,64.2445391457347
URY,2016,57480788390.2581,10.9867748741004,17009.7586944503,59.6462898254395,34.28,19.3079819449206,64.3219434418485
URY,2017,65006039994.56,10.2732539423836,19184.6626659717,59.7518882751465,34.53,19.3602902525426,64.4238089089735
URY,2018,65344576348.2279,11.0797000508605,19249.9401532664,60.2781295776367,34.2,19.3951205576506,64.5510989137242
URY,2019,62222325807.0578,10.5787097811515,18315.7352857194,61.9644317626953,34.32,19.4103873842989,64.6984116798351
URY,2020,53668636567.8667,9.67628636306538,15789.6857422214,64.933219909668,30.84,19.4204548051651,64.866512423771
URY,2021,60760798595.5436,10.2306420245784,17888.211510172,75.17138671875,32.2,19.4074677179751,65.0844077970509
USA,2011,15599732000000,11.9472438629074,50065.9789470675,,56.57,34.0624439459432,67.3349668036885
USA,2012,16253970000000,11.8575622570978,51784.4114692048,,57.7,34.3132448275033,67.1170061555629
USA,2013,16880683000000,11.7719128367022,53409.7507774372,88.7264175415039,60.31,34.5518131888554,66.8895911742848
USA,2014,17608138000000,11.6174420373125,55304.3155317137,88.6268692016602,60.09,34.8061342979769,66.6847279137693
USA,2015,18295019000000,11.6055807430427,57040.2082136605,88.8894119262695,60.1,35.0633286762825,66.4980809064681
USA,2016,18804913000000,11.1581029329942,58206.6141931844,88.8350524902344,61.4,35.3183471405052,66.3180403833652
USA,2017,19612102000000,11.1814907295506,60322.2614241747,88.1673889160156,61.4,35.5424948236771,66.1219291236341
USA,2018,20656516000000,11.2802494089516,63201.0458483771,88.2991790771484,59.81,35.7300964643583,65.9220436398193
USA,2019,21539982000000,10.9764075104612,65604.6815198734,87.8887100219727,61.73,35.8931756713915,65.718674264212
USA,2020,21354105000000,10.4829088833271,64411.3731779373,87.5676574707031,60.56,36.2426709389095,65.5352308319268
USA,2021,23681171000000,10.5447977298082,71318.3073592183,84.8550872802734,61.3,36.2997410198723,65.380112850592
UZB,2011,60178909297.208,10.2450890019411,2087.86386135694,8.51634120941162,,66.1372206631804,66.7288868092367
UZB,2012,67517349212.0609,10.5353690643513,2307.34649117185,7.84954023361206,23.9,67.1452569986232,67.0778725498475
UZB,2013,73180037914.9104,11.6145232608903,2461.97947403595,7.97676944732666,23.87,68.207469669955,67.2375935121929
UZB,2014,80845385809.4529,12.6883574975987,2674.9628382103,7.99231863021851,25.2,69.3523563008704,67.1905084451678
UZB,2015,86196264755.3105,12.8094689336525,2803.19018021751,8.05320835113525,25.89,69.7897094870631,66.9631109070887
UZB,2016,86138288644.171,13.6540206285506,2753.37951427589,8.33958339691162,,71.0059170523229,66.6394929921998
UZB,2017,69703222282.7278,14.0025699748323,2190.60411562888,8.64750289916992,,72.2198017195203,66.3032741811129
UZB,2018,58695899092.1083,16.1531607468822,1813.08530813664,9.95855522155762,,73.4780871882284,65.9153420605047
UZB,2019,67293639798.3996,17.547885761433,2041.38480729431,12.4469442367554,,74.8253929702307,65.4579393879532
UZB,2020,66443265418.3086,19.1278574156415,1978.28051860763,15.972095489502,24.54,76.2200658118688,64.9556790474422
UZB,2021,77340060003.0347,19.470717302152,2258.51964119278,21.5782890319824,27.4,77.7112512566577,64.4123354034613
VEN,2011,316482190800.364,11.6452400572826,10843.9229703167,,27.41,33.0879337906014,64.5669331537995
VEN,2012,381286237847.667,11.7676048954959,12901.4171582274,,25.4,33.5058398049997,64.7475547709533
VEN,2013,371005379786.566,11.5143021026778,12403.1466957582,,27.25,33.9121342327532,64.9271711828064
VEN,2014,482359318767.703,12.0733564315826,15943.6127197163,,25.66,34.2997324414716,65.1036592454194
VEN,2015,,,,,22.77,34.662402358143,65.2656383671706
VEN,2016,,,,,22.32,34.8797913950456,65.3559259241141
VEN,2017,,,,,,34.6525967915651,65.2043630423215
VEN,2018,,,,,,33.7935400487501,64.6872095538613
VEN,2019,,,,,,32.8077750694405,64.1174309382738
VEN,2020,,,,,,32.2476923076923,63.9037019217797
VEN,2021,,,,,,32.0138608922397,63.9917694088773
VNM,2011,172595049183.925,18.694145538196,1950.92504174913,26.6182117462158,36.71,282.390144405715,69.7206595346669
VNM,2012,195590661129.249,20.2740924828827,2185.11767654291,26.9095897674561,33.9,285.558644407367,69.9019824583313
VNM,2013,213708811665.34,20.6874536915425,2359.51736472828,26.9403114318848,34.82,289.364162813695,69.8981123579468
VNM,2014,233451469642.519,20.371229229791,2546.38464459903,32.8659934997559,34.89,292.559228518274,69.7479006720559
VNM,2015,239258328381.741,20.9600916821922,2577.56885340113,31.089204788208,38.35,296.1974772084,69.5564437980164
VNM,2016,257096001177.982,21.4882532002034,2735.0604380416,30.228063583374,35.37,299.948999160782,69.2591615032732
VNM,2017,281353605986.903,22.6271239749306,2956.10992127753,,38.34,303.688787280275,68.8126189382964
VNM,2018,310106478394.659,23.3671679233065,3222.31003125366,,37.94,307.046632570694,68.4353308489645
VNM,2019,334365270496.667,23.7867165015145,3440.90025375434,28.506929397583,38.84,310.034412897339,68.2102971289821
VNM,2020,346615738537.796,23.9472430412931,3534.03953482647,,37.12,312.923153250018,68.0438111484831
VNM,2021,366474752771.009,24.4593726835113,3704.1935590038,38.8732376098633,37,315.653937574379,67.91665042917
YEM,2011,32726417878.391,,1186.47500581215,9.31793022155762,20.72,52.2433035967953,54.1963820153412
YEM,2012,35401331609.5916,,1245.05068272078,,19.2,53.8546640907627,54.5883604978925
YEM,2013,40415233436.1767,,1378.75002954928,,19.32,55.5201090971078,54.9181177658258
YEM,2014,43228585321.3272,,1430.16420964026,,19.53,57.2500501922458,55.209704896486
YEM,2015,42444489522.2303,,1362.17379435676,,20.8,59.0173286360967,55.4607009337381
YEM,2016,31317824943.2073,,975.359406696353,,14.55,60.8159743924844,55.6585160987523
YEM,2017,26842228828.5629,,811.165963877611,,15.64,62.6757599863629,55.8147526958414
YEM,2018,21606160783.9845,,633.887206000087,,15.04,64.5589370608179,55.9318885256356
YEM,2019,,,623.376164898164,,14.49,66.5026573479554,56.0378603449605
YEM,2020,,,559.564672794182,,13.56,68.4411292308275,56.1012870575808
YEM,2021,,,522.173512705812,,15.4,70.3453415913783,56.126745093841
ZAF,2011,458199494830.834,12.861770015896,8646.05571071635,17.613130569458,35.22,43.6861279872062,65.6335917560843
ZAF,2012,434400545085.811,12.4825918463265,8076.97678479741,17.2647495269775,37.4,44.3351828800831,65.8477380397977
ZAF,2013,400886013595.573,12.3667757766351,7331.65467384919,18.0946197509766,37.6,45.0739771987239,66.0240186544723
ZAF,2014,381198869776.106,12.4807113856549,6856.73137092522,18.138879776001,38.25,45.8291124318888,66.1642537193448
ZAF,2015,346709790458.563,12.5179444713924,6112.27382485974,18.8556098937988,37.45,46.7595454582925,66.3218759288748
ZAF,2016,323585509674.481,12.4836443520042,5651.20585165749,18.9649791717529,35.85,47.2014038529705,66.199319306573
ZAF,2017,381448814653.456,12.5127045016941,6618.33508255701,21.4171295166016,35.8,47.5110354549127,66.1083636756326
ZAF,2018,405260723892.517,12.4570332833175,6914.1780318076,23.3899803161621,35.13,48.3171083761304,66.3669410679632
ZAF,2019,389330032224.269,12.4008912661528,6533.71121032856,24.0192794799805,34.04,49.1207453692636,66.6247646931523
ZAF,2020,337974655408.055,11.725046778088,5580.60383075189,25.1296806335449,32.67,49.9240625180325,66.8913586802342
